,5HT1a,5HT1b,5HT2a,5HT4,5HT6,5HTT,A4B2,CB1,D1,D2,DAT,GABAa,H3,M1,mGluR5,MU,NAT,NMDA,VAChT
79,-1.0275412,-0.19997962601738403,-1.1620129,-0.38789657,0.09039332428340016,-1.0321555,-0.132446044814597,-0.13481203214937973,-0.7539248973724455,-0.06825829758463833,-1.1277362253423493,-0.1736770928557707,-0.6154944913916484,0.2932061632082087,-0.41397254411227125,-0.40862740606418,-0.4124921142078777,-1.4564349216097328,-0.9759086460602916
80,-0.76547414,-1.319756381830114,-0.4038599,-0.26973757,-1.6425828627900763,-1.2407179,-1.7823215347722228,-0.6803856946804276,-1.5344635126799742,-0.8959968471863448,-1.8760106700036645,-0.4553893382904783,-1.3287524827688426,-0.666394478123235,-0.7409440611140419,-0.997533324040019,-1.4822082768253682,-1.5556045025395766,-0.9011808662907579
81,-0.81431884,-1.4973891264272066,-0.7108326,-0.39973494,-1.1876352517283948,-1.1937803,-1.3548399378992628,-0.45759368421417224,-1.8134531512599485,-0.6745365701292547,-2.646520081999502,-0.8171744447750383,-1.2303130130402675,-0.7807275811519195,-1.1540386048114253,-1.2854471890288852,-1.3806141417765097,-2.8912178894804326,-1.243988966742818
82,-0.5629194,-1.1586590479654837,-0.7292442,-0.11144441,-0.7017087145730261,-1.0906941,-1.104118076172723,-0.09726197023275146,-0.8558086324581728,-0.517307676856231,-1.1776256035509483,-0.7786251308157182,-0.4577938483118226,0.1538397543288797,-0.24447453328925575,-0.22102340084561162,-0.4689518265924236,-0.19247825485006753,-0.8786363114436234
83,-0.5777811,-0.9609725915291624,-0.7194108,-0.32131597,-0.514854356779371,-0.98449725,-0.5426886446699478,-0.1897402293827673,-1.4041614893037213,-0.45205330984657754,-1.6299491141331452,-0.5639142715548672,-0.6763678208346153,0.1331164127947957,-0.6981339456982663,-0.4939520304857556,-0.4293658914177305,-0.6688775375560901,-0.9369570765822609
84,-0.5132473,-1.502171454375191,-1.2581244,-0.74934256,-1.2221093123408941,-0.7028477,-1.2241401952045186,-0.26042874327817067,-1.7849908404489652,-0.7240415962214812,-1.902897095161212,-0.9076367931665167,-0.5500613094129935,0.030398421466415092,-0.8823000353949549,-0.4396709545944784,-0.3957770985310459,-0.9395092842275083,-0.8851122707587673
85,-0.35885593,1.0141575116561972,0.2938478,-0.54455584,0.31377480922013284,-0.72941035,1.2953216281060405,-0.03145545532653882,-0.6559883106377615,-0.638300501040599,-0.27087458626923117,-0.24873764654674999,0.3845530833957349,-0.5841883656602226,-0.009221839432217875,0.3140234636518834,0.6458888466532611,0.26183850217728305,0.40850089455219984
86,-0.5043129,0.6592759353073276,0.025850477,-0.4495074,0.1812053040621556,-0.7696569,1.070871128641213,-0.6525254188772864,-0.10855455807251534,-0.7277810274320987,0.1296376450777058,1.344813305937481,0.13270067407369732,-0.9460857383212031,-0.21686175203496,0.6541438997598124,0.1120211298121736,0.6553784931048007,0.24815056157167473
87,-0.19984902,0.2825667567086215,0.71745265,-0.4559647,-0.352575279642271,-0.60122883,0.770457288896862,-1.2845353530347754,0.06636677488569462,-0.9149216176681486,0.46293613125831706,0.07199755226284513,-0.10889238609234088,-2.3798127210776534,-0.3603104961105823,0.43668545231113404,0.07256811729453563,0.8390582468422294,0.7364758669151888
88,-0.5115558,-0.0033756850802213983,-0.07557402,-0.657585,-0.10094161210666885,-1.1118696,0.6583851827153849,-0.2813222375490311,-1.0882876939441708,-0.7279967387746337,-1.1971978578682019,-0.2538062485390222,0.28188493430052175,-0.5761140429967634,-0.6391428211881264,0.30369513199038606,-0.6195304106156612,-0.7642406794279174,-0.9649642957552423
89,0.20845082,1.0577110067616058,0.7470833,0.20803203,0.6359934333614559,-0.3366512,1.3020765004068187,-0.13261992783243934,-0.4184734034577661,-0.43816217701723487,0.23200495137158866,0.5566981682975448,0.10915036935293164,-0.4341971683420922,0.30088424263497526,0.6321799093411031,0.4657728230233401,0.13563496197015473,0.37725549358999627
90,-0.06970347,1.1955329284092124,0.79497206,-0.059194036,0.5853471791880435,-0.5176299,1.6287244512788701,0.31384892687383953,-0.8389370486529178,-0.4683663294257815,-0.39380826822654974,0.4082777148405936,0.5929988360231052,0.033635333805659674,0.14210200751666857,0.2591637772575311,0.8518988031050154,-0.5103933354907538,0.19994987416409654
91,0.30045608,0.5106205684028843,0.23476213,0.9318834,0.7800268218843724,0.22611055,0.18523162603670398,0.7940499284780675,0.15910709836133108,0.4634298096034467,0.5020449221341832,0.1117085511570462,-0.024339217914509666,0.46244086693412906,1.397259033624953,0.6682215416137467,0.5803875889333426,0.6906634450174681,0.5181026030969814
92,0.4866609,0.8057092101384642,1.1967181,1.4875377,1.0318485246856652,-0.44301707,0.6756117626883272,1.3309819047721665,-0.4940360444266778,0.7543346867798036,-0.319535326447053,-0.12193467981249392,-0.16413449546429867,0.9369413035764999,1.1101883360118903,0.6226784064620045,0.4655192551176019,0.0019080067791439825,0.01554560463497773
93,0.56380403,0.33629628406100953,0.634421,1.2794797,-0.20222762046900075,-0.19033967,0.4114339635537996,1.3935893174408456,-1.1354128082722015,0.2019041664933197,-0.8953004650642724,0.19066768195972877,-0.27218309188401657,0.5100788863828843,0.3920063473699835,0.17168946990473113,0.3888956566169298,-1.6196606978153543,-0.145840473063641
94,0.3964917,0.5090769665724624,0.84020877,1.4730561,-0.15079881459109054,-0.6243054,0.2196620214006888,1.5190792975388154,-0.9578205984033719,0.33898859791421954,-0.8968387577483548,-1.0267986321612932,-0.3391636629473393,0.5461683806586982,1.0029942767731226,0.40996144546045193,-0.09022150951269634,-1.4412406588747297,-0.3115828010414744
95,0.8312469,0.10309038176977241,1.3604293,1.4747899,0.9002841957010717,-0.08232838,-0.03618497551361979,0.42328973489719435,-0.3630388125762338,0.8994783050890923,-0.02911818918766161,0.43713392692329145,-0.38714357224811724,0.6849221934862915,0.9732306916399585,0.20664549889169043,-0.011021772825411683,-0.12939002674710748,-0.16750676333642156
96,1.7246187,-1.5667614107467573,-1.3989526,0.07976899,0.28225452727509925,2.4961128,-1.9930853467489387,1.2363652021921376,0.282907537363063,1.8082909682776218,0.4217380577785029,-0.5283117384055329,0.35259391543465574,-0.5086667334349932,-0.6480577349071744,0.7355585658292729,-1.0286998697330387,-0.38162582823014707,-0.11640270003105774
97,2.5654736,0.20358919732864225,-1.1365924,0.3655949,1.993661444377735,3.140418,-0.08479563589136863,2.2075073748326135,1.83187456029289,4.1918835862709365,2.1592059487041038,-0.10141980340938522,2.964256793383054,1.2015359855798786,1.0063351216025058,1.6095024524765396,0.22257394332173755,1.204897819937604,2.9389661462182457
98,0.5043375,0.6919685803807093,0.13783014,0.075938515,0.9015312641545163,1.123722,0.9003375066433502,-0.2262867185417932,1.1776182705623335,1.1716060663553474,1.7704498976349032,0.1654303113104271,0.09464957885846177,-0.7912385671621383,1.1181026419021787,1.6400215917008012,-0.5908815625194445,1.6907804379934614,0.9038757334001096
99,2.2058067,-0.5162265432658688,-0.32862395,0.5981521,1.6866908552878006,3.069022,0.3102764396377362,0.9255522113536516,2.093657451416783,3.7985556119319717,2.119962159956923,0.5852159175843785,2.053081995189446,1.1480286664101444,0.507051597803646,1.1875320310213722,0.02539178139924376,0.8864511426473166,3.5551870739204703
100,0.95434564,-0.050607852425723285,0.7550297,0.41738272,1.0803295875959953,1.2593923,1.1108902288606668,-0.4489714072341983,0.7291419115096008,1.6940203348674887,2.0080617564336705,0.07544090733904277,0.26670201641161334,-1.0445781082676824,0.8499978723644935,1.34757526061373,-0.8883337691571486,1.9658225977472967,1.4463074915571328
101,1.8747932,0.18308763231299363,0.81693506,1.1498569,2.2562733535797275,2.2229218,0.7560886987055927,0.5621880864004646,1.4312207518361428,3.4501601331134455,2.192106875419066,-0.3604143842859718,1.11879781840188,0.3625481621394788,1.6084963314528207,1.6041777759985867,-0.14250572036488535,1.8789518340729636,3.4456469358834543
102,1.3477259,1.9370551641413054,1.6851474,1.0028204,2.0946716676837203,0.38704145,0.5039895797743466,1.912288009390378,1.4236113313521293,1.2574029994271376,1.097270104222593,0.3630779891900557,2.3425892405013258,1.6736312361429704,2.612117532492787,1.558142513000244,0.5729559046910554,1.0409619543503739,1.116712105937409
103,1.2400118,1.1206452430741103,1.1446424,1.2514815,1.593301399515263,0.6840926,0.27464469520187584,1.5265313104954215,0.693009282794988,0.8500991003673244,0.6321620837123618,-0.19684129200597103,1.5936829141556237,1.0727366568156376,2.0697232842401543,1.063031018821057,0.8129996481327266,0.5863016488517562,1.3918670636157384
104,0.5598623,1.6053054612238893,0.80764824,0.61633945,1.1907880026471778,-0.21785815,0.8022759658651415,0.6964430586032071,0.016505737824004916,-0.025635929052346726,0.329226622332649,-0.13509302912274723,0.44645758016275366,0.26747430415232387,1.1706258053613716,1.0031870979488173,0.5429378439695072,0.1712254789201746,0.6722529357884378
105,0.2824247,1.305874130703059,0.8062118,0.6288542,0.7233360464170671,-0.2662687,1.1847882007099888,1.1775334608651946,-0.18795170283897547,-0.13405076612361658,-0.4418156073561755,0.5540321656590759,0.23984061809895427,0.25685314770592343,0.6422012986031356,1.0512216026393282,-0.11993078778186876,-0.24603107568406032,-0.204227252473353
106,0.76546115,1.1298224978257347,0.6283282,0.53308344,0.6091257474595977,1.2075536,1.1245986461769502,1.245759282567035,1.1542430624454239,0.41809712319161274,1.0012260630581844,-0.2882655141335386,2.659751040675244,0.020190101489662705,1.435155965159429,1.9202975901374317,0.37286149644818806,0.5283308532855628,1.971408011666242
107,0.6528578,0.45350006065288045,0.31078765,0.25601533,0.11677629705592205,1.7473519,1.1371450350628183,0.992665996803043,0.911707077844221,-0.13502720293351714,0.9770368540576388,-1.1672638199244918,1.8557614915068978,-0.1654337661711038,1.0076543852007007,1.4835882423348026,1.1943855123247726,0.13807860406965697,2.7751840636983798
108,0.31097558,-0.20580322671562304,0.08837496,0.40030113,0.15224392672663856,1.030446,0.6228745044650624,0.052310330884626825,0.6424495831225077,-0.4991645672678598,1.0427342938558353,-1.1430369726944638,0.5658611410202765,-0.5076271764987142,0.6277214288980484,0.5704496116047423,0.5609824353908826,0.4339035691889368,1.4420084620834954
109,0.09315357,1.0025006758238233,0.77475864,-0.10039338,0.5721617285016688,0.26571354,1.2550231443814992,0.5581224179251332,0.3861372540125631,-0.016713684687486033,0.47838293447796515,-0.1304733942067142,2.8068046897046632,0.2563725140447789,0.8711963402977018,1.2500692210481468,0.9119140191628461,0.6858209363884502,1.0025426757203548
110,0.022865616,-0.515500170635833,0.24627823,0.18956716,0.6200823998917802,0.15379207,0.6583603486260439,0.20705120296179824,0.5144520036335224,-0.31831216141645613,0.7905928651804078,-0.7655752007994172,0.4029067131863812,0.019064587399879245,0.647231952679738,0.09848984090541543,0.754095661432946,0.6107506239184347,0.7714436820712203
111,-0.36578265,-0.3593244296341898,-0.79208744,-0.2932527,0.5155169172104213,-0.6645591,0.03785579234941352,0.3350860791652185,0.115342559437087,-0.29765483211783805,-0.045241153175270964,-0.04425607817075414,0.42541245051267057,0.8314593660305047,0.6622256802830649,0.38879208992994757,0.6516829724197246,0.9928210270580016,-0.04338845332195099
112,-0.5914147,-0.3637918314928904,-0.26863903,-0.9258661,-0.8193335946700557,-0.8707343,0.04628179191210296,-0.5281143651228117,-1.4594191410142308,-0.9456778791367154,-1.6918246781608304,-0.06091268719965596,0.981983737472119,-0.6724300423852649,-0.8876684997192356,0.0954022851212367,0.10953519115421854,-0.9493762782046902,-0.543259842529296
113,1.2987235,-0.18828344870448635,0.24016236,0.4887183,-0.06353327278018171,1.4647297,-0.1013930856010032,1.2795839088658574,1.8504436600020187,1.1260923445558304,1.5788425129278423,0.20640724446061645,1.4927433741450977,0.4263816392616618,0.3834826349780344,1.5230808436377357,-0.8585506236915557,0.9833593559672605,1.1890782917582812
114,0.6260858,-0.1222650788063164,0.42222115,0.19239771,-0.05673846756195323,1.4067028,-0.5596327368766314,0.39948371035939834,0.9548700618715804,0.554091198167141,1.0864423256260143,-0.5994066479215641,0.504553904535009,-0.7665252801975454,-0.27838157980235084,1.1998597972466516,-1.3120260056817337,0.9695600808301353,0.6508565921862977
115,0.56089294,0.15516037823962564,0.68363464,0.34963173,-0.3532828493827958,-0.32317588,-0.18941544576307368,0.610249973549427,1.1784114164990196,-0.04419045076072348,-0.018314653166106698,0.30370313585072434,-0.03630101411294013,0.038307690252957986,-0.2132329816794325,1.2198098460837097,-0.9310340548158901,0.3655014520866284,-0.16207490725453855
116,1.0710927,0.05571745077558597,-0.633775,0.5264661,-0.20341177835824564,2.1510365,-0.28029372619937215,1.662780869282382,2.6065751378808937,1.431703191010136,1.996670218726744,-0.6323028686949344,2.9849854261316944,1.1344772992050784,1.4483206395291799,2.139249364265676,-0.9414448015129162,0.7633344460754812,1.5340772288539406
117,0.51791465,0.2378295022996009,0.78625923,0.528298,-0.7699833909760889,-0.30209237,0.4148776239424316,0.8404745877153157,0.3110585638231202,-0.36184415733024017,-1.3256992771949183,-0.4153402240981502,0.008551573990328609,0.5013229598120598,-0.38893598597647944,0.46759093566411125,-1.5784044972241542,-2.13482563511456,-0.4982420380128125
118,2.5164695,-1.535431347696948,0.4470123,1.009963,-0.44144028192306695,0.100703396,-2.400744166559091,1.0808102830431017,0.20595751239008683,2.0003085356229895,0.6106635688957939,-0.8968584558571593,-0.6893470652373772,0.4255793724956196,-0.5742725066752871,1.0166079052623591,-1.6716387309031482,0.8567904452450037,-0.8041386698278314
119,3.1493034,-2.2911763916699286,-1.2960808,0.7832292,-1.651283904532032,2.7369242,-2.9159356279699127,1.1703200675972556,0.07444268256910196,1.9233255603055734,0.7709560177680174,-1.7842265921421379,-0.8228028332794629,-0.2677671698596265,-0.9407799768906961,1.2978065326500852,-2.489751609659744,0.23340725133413961,-0.3827909541544564
120,3.072692,-2.4881035576915256,-1.883549,0.4221852,-1.5706275701678465,2.4768443,-2.6918824739345424,-0.24097495918630643,-0.11666398257912781,0.5810322797842195,1.1918893249560085,-1.8340025154915804,-1.234669312125229,-1.292060052738875,-1.3011861922394683,0.2887933749893786,-2.4370745442670296,-0.5535637209119957,0.007633490280518784
121,1.4578472,-0.7635451020279744,1.0991881,1.4759918,0.034103690716234474,-0.83688736,-0.7929841878627989,0.6832653148395871,0.7567289698716307,2.1786455281972983,0.3406342067916321,-0.5295940050551614,-0.6221690026599495,0.9558744764113098,-0.4918061825562611,0.9738395651822642,-0.8504620417830195,0.035274558433834126,-0.6552758080104436
122,2.24082,-1.516536424983268,0.2587821,0.751005,0.7267241633340487,0.7277933,-1.0889713511820993,0.7196245617548741,0.8514039849110023,2.142440615166815,1.2829030898320486,0.001346397356997089,-0.923918169451979,0.428228709175229,-0.03814567109246963,0.6337406657064981,-1.0374181362632156,0.9634995531435119,-0.2515899385678412
123,2.3904738,-1.4803733460505475,-0.019171048,1.4454342,0.4049363953076914,0.53532684,-1.4213735675052273,1.5615456100745844,0.43945305139565377,2.0698481535493634,0.30191332765325885,-0.7205109992663197,-0.6986741523510254,0.08621810913183217,-0.12879410440745673,0.8588588903419935,-1.6224178122853317,0.1928147319597972,-0.1486624304041948
124,2.2264879,-2.127856543319712,-2.2224126,0.02122953,-0.7756406989080405,3.2518919,-2.2718816290987265,1.0753528566707113,0.13629975815478743,1.9147086339617418,0.7042050905260235,-1.6297857403911988,-0.3283051392138126,-0.6011703514659522,-1.0080910310704085,0.9282762288816501,-2.121810521365198,-0.1452390443363477,-0.28704651139059817
125,1.8837749,-3.6642336544303786,-3.7238297,-1.2529639,-3.4731000225175452,0.33860564,-2.39505716009998,-2.1162928010266615,-1.4679855081759143,-1.3850312534461158,1.2775538101193176,-3.441529131963552,-2.1261744021829823,-3.9919040257935015,-3.491198390001607,-1.7387680173332853,-2.7984363834252854,-2.1119038957580334,-1.0239731242348533
126,-0.3915053,0.4977133411896429,0.6678807,0.7856694,0.4247448659078363,-0.86960596,0.293914913776844,0.3569180680967678,-0.4447982645176436,-0.004694588431178271,-0.7746909093557224,0.33098379319374305,-0.20921552286336587,0.7465522618848395,0.1705657745717851,-0.37223794760019113,0.21840584202543403,-0.21868424794432556,-0.9343432635155146
127,0.26975736,-0.49636601117129764,1.2174329,1.5271378,-1.9048702370520252,-0.9538606,-2.007979591831261,0.5913693333987612,-1.690962726310373,-0.6009756705998188,-2.176716918222106,-0.801178428944225,-1.7128163678793151,-1.2611840817781965,-0.33927137432796733,-0.48172828424548597,-2.0871304696205013,-2.9271675011537925,-0.9052264997019492
128,0.03501147,-0.009980874675061079,0.718423,1.0692743,-0.43047550451026867,-1.054629,-0.4149514018828518,1.0327107191011897,-1.0337436084543454,0.12768179224869464,-1.6238343490441511,-0.29567694586884424,-1.0700417897841181,-0.025576231208136742,0.17241746321897675,-0.08327246124888,-0.9743808755576682,-1.4817444026498028,-0.8028421977334239
129,-0.4757644,0.1677496843871916,1.1147344,0.73988295,0.3685956784341811,-0.94113994,0.2982743312099289,-0.048187376558201565,-0.4169375544894274,-0.09251142147808965,-0.7668743484598477,0.12256438046176055,-0.5694630161403694,0.6546329910758262,-0.142790252679592,-0.3668175791519318,-0.14261480908055052,-0.11282466852634865,-0.7780817828832225
130,-0.42067978,0.4763851864557066,1.0053593,0.7317411,0.9112705623480789,-0.96651465,0.6481431903696279,0.38718737520654894,-0.2068019098346391,0.30667847744738713,-0.6894356411305718,0.7526146124513063,-0.037992613479313715,0.8180177657069093,0.4354488497718027,0.10754266446622271,0.16837866937898086,0.4114270102472173,-0.9675783013853042
131,0.10176811,0.24471158822732733,0.762848,0.6659557,0.6816518780056963,-0.9808281,0.37399243485720685,0.35521690380914267,0.0006432303308214765,0.26988025938676724,-0.3507214932139462,0.6696085230032107,-0.2505011398395021,0.49309932190542316,0.4519059978435316,0.43743957825239543,0.10775422353767651,0.3120098693904803,-0.392095144042324
132,1.223686,-0.1152530271717991,1.7302381,1.8885347,1.7505815242926313,-0.74290335,-0.016512237740579465,0.6724315242856977,-0.5004752625597723,1.5869126401370046,-0.14252350743360478,0.15935744085814835,-0.6977284902382512,0.33845513876613637,0.38352549735448827,0.3526552770178457,-0.05509514581451109,-0.307610963337871,-0.36461089477357717
133,0.7684302,0.4501801385542962,1.4626998,0.7786421,0.0791841010252036,-0.33233067,-0.009288622003488102,0.6452482890346123,0.7797710978600464,-0.0010757591249973694,-0.14312819110687475,-0.45070055132477627,-0.23481603835899323,-0.6392441242571714,-0.2249829242539205,1.1492513255892205,-0.4417759408541146,0.6396605861117544,0.16779771043483102
134,0.20026313,0.6213861313957862,0.9031711,0.5996932,0.6404844583615192,-0.44881397,1.4400391794801093,1.9457381512017227,-0.09429518777898921,0.11057814556764867,-1.0688821663618362,-0.010730191497892082,0.3648115891683242,0.8984857680284017,0.2706788168887396,0.49367587121557693,0.0032771727844067102,-0.8041694032468241,-0.05723651497255659
135,0.045521982,1.8492797299685233,0.4681269,0.46649584,1.1932556753314885,-0.112479866,1.7327647990659476,1.466395723788297,0.03750416574467984,-0.021640477700273178,-0.17425138737842744,0.8936757588335059,0.3854470595225887,0.7650859155554723,0.6707865209926953,0.7811250148591768,0.8900845618051914,-0.3515166483510752,0.09934290562464562
136,0.09769578,1.5430762108494978,1.0739328,0.6314415,0.9893669474623835,-0.21225592,1.4455989112313492,1.5839084992703953,0.0342472817120049,0.03859066326868781,-0.4382990470649913,-0.3196348298504136,0.3262270435304978,0.6012305961310269,0.6181984955673607,0.8192341699016031,0.18171513375455645,-0.5194635323315026,0.03273257285254108
137,0.20174916,1.2208105194234933,0.6803413,0.5444538,0.7556548978855276,-0.16116217,1.1061945164677547,1.3096214466129616,0.0008785526896803274,-0.05631161518351892,-0.9625670802684069,1.5530374249412544,-0.0072605091099118115,0.3570775744732512,0.27785765619084024,0.6062962643135195,-0.2054074902949305,-0.8437335889236884,-0.2109354601268957
138,0.17177723,1.4147930869327239,0.8097392,0.57340324,1.1224388085647488,-0.22874907,1.609825709290296,1.4413132551742813,-0.3150384971612955,-0.06911920597380411,-0.3142283302532971,0.02660983033657641,0.4459962348810154,0.6166883557922194,0.7495923427734851,0.8956403620568395,0.5388945442188499,-0.37032830649129583,-3.45287382049242e-05
139,-0.22928719,1.3126344179293155,0.44798642,-0.019995792,0.6148260017176648,-0.16493337,1.26999396123929,-0.13364976017300295,-0.07814420349191722,-0.5615664986735929,0.11119333065197197,-0.23711106726131104,-0.3931697753473372,-0.5038160058053062,0.39008371053998253,0.5681790829284352,0.11337250077249585,0.1204222387174827,0.034491625695132935
140,-0.43112418,0.7063670308045696,0.46686462,-0.21753821,-0.1667599907982838,-0.30562162,1.0712074236010403,-1.4016211248634671,0.2881927790531855,-0.8246515052151477,0.7357261883768221,0.6335646677278525,-1.2153789536020905,-2.1223900134032925,0.13738260951006995,0.7215076638605163,-0.6212123254531048,1.0498534726474227,0.16228896469033743
141,0.19435586,1.121276240659218,1.074985,0.43533748,0.9433679500591696,-0.5423065,1.8184900059639686,1.1775014926772391,-0.6624974967669864,-0.19063332608338823,-0.7651703174794703,-0.32399071398404333,0.8147438394969329,0.6516313511332628,0.5778312717563321,0.8587881860617324,0.022880431885062596,-0.8292158511875923,-0.33814998959681486
142,1.8640901,0.7916203489612731,-0.3435219,0.39557084,1.4388840536224587,2.4623587,0.1155751096960967,1.459319337040167,1.7852460714712957,3.3627935421175343,2.0985664898550387,0.4511568506032672,2.360522363320097,0.4182592935875593,0.8700519922721256,1.8617360656834092,-0.24045601071857056,1.6257117901690534,1.6737615712711134
143,-1.011099,-0.9624160499281675,-0.12791057,-0.11444923,-0.7849280160370355,-0.9360158,-1.240088854330115,-0.6957384169460141,-1.019351658236395,-0.8007720749375324,-1.089809376513355,-0.5547323388494104,-0.9550615283636773,-0.34735582646522145,-0.2309226510485656,-1.070249997209556,-0.5153236655927534,-0.9798846985887717,-0.918177965134685
144,-0.68849087,-0.2185242385605194,0.0242144,0.29516923,0.8524956132815501,-0.98820823,-0.0988331048914252,0.06374352496268222,0.27526524308843486,-0.2021087944287665,-0.2992115681751297,0.11180654551888773,0.1715717259791592,0.7998868596381423,0.7333612666720658,-0.010667067405808682,0.25165270345714147,0.6546459580140589,-0.31280903381910985
145,-1.0606265,-1.1411793128279728,-1.7595114,-1.3694637,-1.1540227872746736,1.2677823,0.4116316015148077,0.019601166001248723,0.3755877023590407,-0.35237973296857733,1.1151123485425032,-1.0249801765034323,0.8751902809821083,-1.4422421314354454,-0.7958313274355946,0.045262823478784284,-0.17990918287826327,-1.1065818831566774,1.7105232605660963
146,-2.1234653,-1.5250238963644196,-1.6322726,-2.0857117,-2.176374183076032,0.07690333,-1.2130155579334299,-2.959094687096643,-0.25098304380159675,-1.6084258748808025,0.9383103258741476,0.6405048925317499,-1.6928253771025825,-2.8780994795127874,-1.7918545451792987,-1.0858153368305938,-1.4864482854382222,-0.8423538383993857,1.1521261744698736
147,-0.15061612,1.0791981876739078,1.0737609,0.029294128,0.9083195693882523,-0.654814,0.671822494556365,0.19926580747365713,0.21927785254630602,-0.14963294167480656,-0.0629185548957164,0.031539780731773666,2.125284765126554,0.2326443041304404,0.5253110786894145,1.081546954910281,0.003187649076393671,0.25295438247992563,-0.31390818473137466
148,1.9429151,-0.8885781704376018,0.8632203,1.6863507,1.4847641941663714,-0.5352611,-0.764997203929106,1.2649938562272072,0.5000905726489998,2.1450626952298903,0.29209673753359716,0.07810343500014141,-0.8441370215915468,0.386740459971799,-0.04377403833142971,0.7329066812449039,-0.47171974015053214,0.3008519038956351,-0.2654344609430574
149,1.6283357,-0.4830438801924326,1.3661538,1.8882895,1.5435338039599233,-0.7168729,-0.33818302320719,0.7981841002133034,0.2636566894015368,1.8615882981809826,0.24699901405191554,0.2357999930492835,-0.852540460993831,0.35967081704799225,0.30948571410867176,0.5636901026841867,-0.39593820290896686,0.2325111384150157,-0.3934756311859552
150,1.3702166,-0.3006890855984149,1.2086875,1.7108138,1.0755372418862201,-0.88590235,-0.41277117578944805,0.3716485524182221,-0.15470858231413,1.6583255701728252,0.10881233929477302,0.7688010570420104,-1.038304999182217,0.38214720024791327,0.23523710137012246,0.6160903774379544,-0.3430193457852429,0.16806698696411693,-0.4860514988813277
151,1.501756,-0.361510659455361,1.0369443,1.6793596,1.5578068413373605,-0.2939462,-0.3864977440202908,1.1980707381845497,0.6958307633251395,2.099222402637281,0.4525204288206078,0.35202339117976206,-0.22841335709071992,1.053803483980829,0.7233281316491679,0.8391910822178701,-0.15986106483850412,0.6466790311954491,0.23313122258663407
152,1.5585464,-1.0887267691965161,0.57453585,1.4837238,0.7606851894562072,0.73781157,-1.3054635597668283,1.3478325649876637,-0.20502182912140393,1.8855546685477662,-0.10896427126233074,-0.311729603830793,0.2941051604285566,0.44688988613462977,0.5153899888182097,0.5885192132371279,-0.7146712469689699,-0.037417282975643104,0.6141697634890279
153,1.2495648,0.4866869965789486,1.7188123,1.870403,1.6470075213887598,-0.3806667,0.30596358612216584,0.7785213811787264,-0.0068379821464480016,1.742978862687236,0.08638670363024863,0.15645235977660507,-0.04731842439577916,1.1450302549052713,0.8872493388069593,0.3736472487456675,0.2845230426805584,0.7084442823861935,0.13422953644729485
154,0.93052596,-0.1437221147092692,0.7315305,1.1101575,0.9202786122861778,-0.09607126,-0.467854220701722,-0.24931523107967363,0.79779885473936,1.171001408459243,1.0139429838517635,0.3956121173214442,-0.8954095196250631,-0.11576667363399029,0.014393000126408395,0.4807335113657589,-0.35961825547538495,1.0025501895785103,0.6413747374858244
155,1.0086769,-0.28765585415331396,0.9078557,1.6656655,1.3175697358987357,0.35196275,-0.4156219222950614,0.8342339407380199,-0.3027802936211457,1.374106426870532,0.09969087117086507,0.8303679261065062,0.028417497443104435,0.7906696700323144,0.8259493400522575,0.20627996374968532,0.6218495458981963,-0.1184657218270295,0.8134933214507137
156,0.6604224,0.4041948261709503,0.86743826,1.4525021,1.5487328629851183,0.25489807,0.456300884963382,1.117055357858548,-0.5340143576783899,1.1736337630741607,0.10911301681713949,0.41245185765775844,0.26484706380578726,0.9662652031175631,0.8974822040242235,-0.09638642794669401,0.826140034412039,-0.07553932236315075,0.5077965472416779
157,0.62087286,-0.13044077292089457,0.70785046,1.0251925,0.7449828519172177,0.1089247,-0.342938751316008,-0.6627712231169959,0.050735719893780305,0.5959241828663183,0.734606944292714,-0.9964867520581904,-1.0799032844682444,-0.768219402875535,-0.04320118389451597,0.13549126625021823,-0.5444742204079358,0.9975289748912723,0.3720010929154436
158,0.7129299,0.5853428669507854,0.93621045,1.6906279,1.0784195207242635,0.04833864,0.3894775243151048,1.0454934273993586,-0.36214147828185,0.7838483957207234,-0.09333497302946732,0.4289538301936827,0.18738955196672416,1.0612167840271975,1.0243121789506675,0.17654656490731427,0.3088940362078397,-0.3361919504364328,0.019810398587632012
159,0.34051058,-0.06194812451278644,0.5884169,1.136514,0.6500245784588318,-0.3077367,-0.0021312305046435145,-0.33164587399584095,0.5631858876958277,0.1812491480412204,0.49519710051751614,0.08512184679486982,-1.0756340858410391,-0.33799214649919573,0.6538225358707246,0.5174698881826311,-0.4129883580433031,1.1031086165711246,0.0015724147277734822
160,0.3503569,-0.3080374931287491,0.7071155,1.600726,-0.3580638201197081,-0.73446584,-0.7226312822669184,0.8228955095028345,-1.1940261474949658,-0.15895745494631985,-1.4890045669360652,-0.6753283010048962,-0.590891323994716,0.20055928325474318,0.36576327177968754,-0.5596688502939001,-0.7209807085040592,-1.292119233315897,-0.7401976425209601
161,0.19638248,0.36864767477657345,0.53159815,1.2023202,1.093998590700189,-0.7507411,0.6126345816267504,0.6776115124554729,-0.21189653137672979,0.4876165646314957,-0.3936834286559786,0.8494121920865179,-0.4246995029562589,0.6268361425622785,0.8978048973709981,0.33583253381803524,0.05584628709287319,0.3717261149961004,-0.396229750966253
